1;629;152
2;621;153
3;649;121
4;650;115
5;626;168
6;648;173
7;657;173
8;661;174
9;648;164
10;648;180
11;636;177
12;647;192
13;591;151
14;593;136
15;557;145
16;555;135
17;537;150
18;539;158
19;560;155
20;537;145
21;588;127
22;590;129
23;580;99
24;636;110
25;633;123
26;637;114
27;561;125
28;541;174
29;565;178
30;558;115
31;627;144
32;631;135
33;620;160
34;613;166
35;563;174
36;566;176
37;527;122
38;670;99
39;669;133
40;703;142
41;696;141
42;693;149
43;681;147
44;676;150
45;675;155
46;675;160
47;713;154
48;717;142
49;728;142
50;730;158
51;728;138
52;720;133
53;702;128
54;685;140
55;670;143
56;668;154
57;665;160
58;749;142
59;734;142
60;736;119
61;747;119
62;763;119
63;760;141
64;770;141
65;750;162
66;739;160
67;752;162
68;753;157
69;759;150
70;764;146
71;722;129
72;723;115
73;724;103
74;733;104
75;741;105
76;715;100
77;713;103
78;711;107
79;709;112
80;708;116
81;745;95
82;775;118
83;810;113
84;777;106
85;479;62
86;464;71
87;464;72
88;473;81
89;486;78
90;488;73
91;408;61
92;429;178
93;438;183
94;460;196
95;464;199
96;466;200
97;470;202
98;478;205
99;483;206
100;489;206
101;492;206
102;498;205
103;500;205
104;514;205
105;517;205
106;520;206
107;552;217
108;555;218
109;559;221
110;565;227
111;568;229
112;580;237
113;582;238
114;603;248
115;604;248
116;606;248
117;607;248
118;609;248
119;635;239
120;624;236
121;624;240
122;616;236
123;616;244
124;465;68
125;467;65
126;469;80
127;480;81
128;488;74
129;488;69
130;484;64
131;662;241
132;673;246
133;675;245
134;719;235
135;744;234
136;754;233
137;763;233
138;767;233
139;775;234
140;781;236
141;798;244
142;838;45
143;768;37
144;754;35
145;702;28
146;659;23
147;532;210
148;670;141
149;674;134
150;676;129
151;660;166
152;441;30
153;520;16
154;521;52
155;726;47
156;743;52
157;761;56
158;604;26
159;656;33
160;695;40
161;719;44
162;785;60
163;767;158
164;767;146
165;769;147
166;647;70
167;643;77
168;660;0
169;659;21
170;496;128
171;480;127
172;461;126
173;506;128
174;522;124
175;526;123
176;498;101
177;526;170
178;516;166
179;514;165
180;508;145
181;508;143
182;509;137
183;567;192
184;592;189
185;520;161
186;688;131
187;634;194
188;675;137
189;675;136
190;670;78
191;671;63
192;670;46
193;651;85
194;694;100
195;693;110
196;693;106
197;691;115
198;694;97
199;694;83
200;699;75
201;709;59
202;711;99
203;707;169
204;702;182
205;732;176
206;733;187
207;745;179
208;765;165
209;764;168
210;613;198
211;631;192
212;596;203
213;616;225
214;661;201
215;628;225
216;472;84
217;470;90
218;468;94
219;460;103
220;470;94
221;471;95
222;472;96
223;460;106
224;457;105
225;525;80
226;561;86
227;575;88
228;487;76
229;477;99
230;493;95
231;480;100
232;479;100
233;479;102
234;479;103
235;467;96
236;574;167
237;575;166
238;585;167
239;586;167
240;588;172
241;599;180
242;606;180
243;607;180
244;654;206
245;652;203
246;751;223
247;721;212
248;738;197
249;718;219
250;718;196
251;768;194
252;780;194
253;789;193
254;798;193
255;752;188
256;752;184
257;728;188
258;727;189
259;727;190
260;711;200
261;702;204
262;737;192
263;756;180
264;770;175
265;788;168
266;778;157
267;525;60
268;559;95
269;578;99
270;691;49
271;678;77
272;683;48
273;654;44
274;689;76
275;656;79
276;704;67
277;686;61
278;695;64
279;724;102
280;783;70
281;820;97
282;809;54
283;820;51
284;751;79
285;739;58
286;746;78
287;554;48
288;567;60
289;569;64
290;544;48
291;533;58
292;536;56
293;519;78
294;533;147
295;526;171
296;529;196
297;527;195
298;524;196
299;522;195
300;520;182
301;521;180
302;486;200
303;628;190
304;622;186
305;632;176
306;636;199
307;634;195
308;634;200
309;680;209
310;669;214
311;666;217
312;666;217
313;716;224
314;712;228
315;706;229
316;703;230
317;698;228
318;682;221
319;689;204
320;690;220
321;740;226
322;688;223
323;684;178
324;677;177
325;781;173
326;773;179
327;766;183
328;766;205
329;785;206
330;797;215
331;793;203
332;784;182
333;777;213
334;800;200
335;796;185
336;780;208
337;810;189
338;811;186
339;793;172
340;810;154
341;836;160
342;815;164
343;791;169
344;820;149
345;770;82
346;781;83
347;678;83
348;679;79
349;624;235
350;485;199
351;488;200
352;568;175
353;572;173
354;617;180
355;585;171
356;610;169
357;563;178
358;477;136
359;477;137
360;677;118
361;676;170
362;686;174
363;677;171
364;658;159
365;623;199
366;634;196
367;631;204
368;619;213
369;617;217
370;615;219
371;614;220
372;613;222
373;610;223
374;608;223
375;606;224
376;603;224
377;600;223
378;597;222
379;595;222
380;632;247
381;628;248
382;618;251
383;617;251
384;616;251
385;613;250
386;611;249
387;608;249
388;616;228
389;613;229
390;611;229
391;606;231
392;595;244
393;601;236
394;614;246
395;606;246
396;604;245
397;598;240
398;474;141
399;497;131
400;490;133
401;479;137
402;537;93
403;795;58
404;788;89
405;788;80
406;794;62
407;807;71
408;805;83
409;815;76
410;784;96
411;782;105
412;782;115
413;783;99
414;782;107
415;801;80
416;600;204
417;460;93
418;464;99
419;464;76
420;668;229
421;500;164
422;492;156
423;481;141
424;478;139
425;489;150
426;499;105
427;530;95
428;519;96
429;560;92
430;577;96
431;489;96
432;480;85
433;491;116
434;499;107
435;479;106
436;480;115
437;480;119
438;514;95
439;514;96
440;516;98
441;512;100
442;511;102
443;511;104
444;513;114
445;463;57
446;435;36
447;615;138
448;593;160
449;588;173
450;519;6
451;633;57
452;629;59
453;621;151
454;617;141
455;617;172
456;619;167
