1;718;110
2;720;91
3;677;102
4;675;90
5;653;108
6;654;118
7;680;115
8;652;102
9;716;83
10;681;79
11;658;138
12;686;142
13;678;66
14;684;138
15;640;75
16;532;148
17;558;165
18;563;168
19;566;170
20;570;172
21;581;175
22;587;176
23;593;176
24;598;176
25;606;176
26;607;175
27;624;175
28;628;175
29;632;177
30;670;189
31;674;191
32;679;195
33;686;202
34;689;204
35;705;214
36;706;215
37;732;227
38;734;228
39;647;181
40;602;81
41;583;80
42;615;82
43;634;76
44;638;75
45;605;49
46;639;133
47;626;128
48;624;126
49;618;103
50;617;100
51;619;93
52;689;159
53;631;122
54;573;43
55;681;30
56;580;47
57;599;41
58;583;48
59;581;48
60;582;50
61;582;51
62;680;42
63;702;46
64;647;105
65;638;134
66;643;165
67;641;163
68;636;164
69;635;163
70;632;148
71;632;145
72;591;169
73;589;168
74;593;169
75;711;134
76;684;142
77;580;91
78;580;92
79;722;222
80;576;98
81;604;86
82;595;88
83;582;92
84;653;39
85;608;125
86;597;115
87;585;97
88;581;95
89;595;109
90;606;54
91;644;42
92;630;42
93;680;37
94;701;43
95;593;43
96;583;29
97;597;67
98;606;56
99;582;55
100;583;66
101;583;71
102;624;41
103;624;43
104;627;45
105;622;48
106;621;50
107;621;53
108;624;65
109;593;136
110;601;135
111;603;134
112;603;128
113;579;94
114;623;125
115;617;127
116;622;126
117;580;161
118;579;157
119;650;39
120;675;29
121;644;39
122;646;38
123;648;36
124;650;36
125;652;36
126;655;36
127;657;37
128;658;39
129;644;44
130;643;48
131;643;49
132;655;76
133;638;42
134;636;42
135;633;38
136;630;36
137;630;34
138;631;30
139;631;29
140;672;36
141;673;37
142;676;40
143;678;41
144;673;35
145;689;164
146;675;180
147;671;179
148;679;182
149;615;167
150;616;168
151;625;169
152;631;168
153;637;167
154;640;168
155;641;169
156;642;170
157;648;174
158;646;176
159;644;175
160;643;176
161;648;180
162;652;181
163;655;183
164;659;184
165;595;111
166;589;113
167;579;118
168;579;118
169;578;123
170;581;127
171;602;120
172;592;126
173;585;98
174;581;102
175;580;104
176;578;154
177;578;152
178;616;100
179;602;88
180;605;88
181;610;106
182;606;108
183;601;106
184;600;104
185;596;99
186;596;97
187;597;92
188;599;90
189;603;86
190;557;162
191;557;162
192;558;163
193;534;145
194;564;159
195;561;164
196;579;165
197;577;165
198;576;168
199;578;165
200;576;164
201;574;162
202;570;159
203;601;175
204;591;174
205;585;172
206;579;169
207;574;167
208;569;165
209;566;164
210;578;92
211;561;91
212;557;90
213;555;90
214;552;88
215;551;87
216;550;85
217;550;82
218;561;102
219;574;97
220;569;99
221;567;99
222;568;99
223;665;187
224;668;177
225;630;22
226;614;78
227;674;141
228;560;163
229;549;129
230;564;91
231;654;36
232;628;29
233;685;139
234;686;139
235;593;103
236;619;127
237;578;109
238;575;118
239;574;117
240;596;114
241;579;110
242;578;118
243;605;108
244;579;110
245;586;97
246;598;102
247;606;88
248;578;120
249;574;116
250;616;42
251;605;35
252;605;35
253;613;41
254;605;36
255;605;36
256;606;36
257;610;57
258;618;45
259;606;36
260;606;35
261;606;36
262;606;36
263;621;44
264;606;35
265;605;35
266;604;36
267;606;36
268;606;35
269;604;36
270;605;36
271;606;36
272;604;36
273;589;173
274;593;174
275;571;165
276;647;181
277;602;175
278;533;147
279;689;139
280;689;141
281;686;142
282;688;141
283;690;139
284;695;137
285;693;138
286;560;68
287;583;67
288;590;44
289;592;43
290;587;42
291;582;36
292;583;33
293;581;31
294;580;31
295;573;30
296;580;29
297;635;71
298;621;63
299;656;26
300;643;24
301;594;42
302;597;39
303;679;39
304;680;38
305;655;39
306;653;37
307;688;52
308;685;52
309;689;52
310;683;51
311;691;51
312;684;50
313;693;49
314;696;45
315;583;34
316;642;109
317;685;50
318;619;95
319;583;49
320;582;48
321;585;47
322;669;175
323;670;174
324;669;173
325;670;172
326;671;171
327;672;170
328;674;170
329;679;168
330;685;166
331;688;165
332;640;165
333;586;166
334;708;135
335;576;174
336;659;177
337;685;144
338;683;143
339;681;80
340;678;69
341;564;101
342;693;206
343;647;173
344;615;168
345;643;164
346;642;164
347;636;132
348;634;131
349;633;130
350;627;129
351;628;128
352;627;128
353;625;128
354;624;128
355;581;126
356;623;126
357;578;124
358;579;124
359;578;119
360;581;94
361;551;78
362;639;73
363;608;59
364;607;55
365;615;54
366;607;54
367;605;53
368;606;52
369;605;50
370;594;42
371;593;42
372;592;42
373;597;41
374;593;41
375;598;41
376;646;41
377;596;41
378;645;40
379;590;40
380;591;39
381;591;39
382;581;29
383;659;185
384;652;183
385;672;141
386;611;79
387;603;80
388;659;152
389;659;151
390;661;150
391;657;151
392;658;150
393;657;150
394;658;149
395;659;146
396;661;145
397;661;142
398;663;142
399;664;140
400;635;134
401;629;141
402;630;141
403;629;154
404;638;99
405;645;103
406;635;96
407;636;97
408;632;90
409;648;104
410;674;180
411;670;189
412;680;182
413;670;171
414;666;179
415;650;175
416;653;175
417;656;176
418;667;178
419;666;179
420;665;179
421;665;179
422;708;111
423;695;131
424;682;127
425;687;139
426;687;139
427;688;139
428;685;139
429;685;138
430;672;136
431;672;136
432;673;136
433;675;140
434;659;124
435;657;127
436;658;125
437;658;125
438;657;128
439;677;131
440;660;124
441;665;124
442;662;123
443;665;124
444;666;125
445;663;123
446;657;128
447;657;126
448;712;218
449;711;217
450;688;203
451;680;182
452;586;25
453;684;144
454;685;142
455;685;143
456;653;159
457;658;158
458;653;160
459;660;159
460;653;160
461;653;160
462;667;154
463;663;158
464;668;154
465;664;160
466;654;158
467;664;158
468;664;158
469;654;160
470;663;158
471;666;155
472;658;158
473;657;158
474;663;158
475;667;154
476;667;154
477;657;158
478;666;156
479;667;154
480;664;157
481;653;159
482;660;158
483;653;158
484;653;158
485;653;158
486;666;155
487;656;155
488;659;158
489;658;157
490;656;156
491;654;158
492;657;155
493;661;158
494;658;156
495;658;155
496;654;159
497;654;159
498;656;157
499;662;158
500;657;155
501;659;155
502;658;155
503;656;156
504;655;158
505;663;141
506;663;141
507;658;149
508;658;149
509;658;149
510;663;143
511;657;150
512;657;150
513;657;150
514;633;151
515;653;153
516;650;156
517;649;156
518;649;151
519;653;152
520;650;151
521;648;151
522;647;156
523;645;155
524;646;155
525;649;151
526;651;152
527;650;156
528;633;151
529;632;151
530;652;152
531;650;156
532;652;163
533;652;158
534;652;159
535;652;163
536;654;154
537;652;158
538;652;164
539;653;157
540;644;175
541;643;176
542;646;176
543;643;176
544;643;175
545;646;176
546;637;178
547;638;167
548;664;163
549;636;133
550;625;140
551;637;134
552;636;133
553;632;138
554;634;137
555;637;134
556;637;134
557;637;134
558;614;127
559;614;127
560;614;129
561;614;129
562;612;137
563;610;136
564;614;129
565;614;129
566;615;126
567;611;137
568;616;138
569;614;130
570;612;133
571;613;129
572;613;129
573;614;129
574;613;129
575;613;129
576;601;161
577;601;161
578;600;161
579;600;161
580;601;161
581;601;161
582;600;161
583;601;161
584;623;158
585;622;160
586;624;157
587;630;154
588;625;156
589;630;148
590;631;152
591;631;152
592;603;164
593;627;147
594;630;145
595;627;147
596;613;162
597;628;146
598;608;163
599;602;161
600;630;153
601;620;156
602;628;147
603;609;161
604;615;162
605;630;146
606;616;159
607;630;146
608;605;161
609;626;146
610;629;145
611;629;145
612;603;161
613;628;147
614;621;155
615;607;161
616;627;147
617;626;146
618;622;159
619;623;158
620;623;155
621;626;146
622;604;164
623;600;164
624;599;164
625;599;164
626;598;162
627;601;159
628;610;163
629;598;160
630;598;163
631;599;160
632;598;161
633;600;160
634;602;164
635;600;160
636;608;142
637;606;147
638;608;144
639;604;154
640;607;147
641;602;159
642;623;155
643;593;150
644;593;159
645;593;150
646;593;150
647;592;150
648;593;150
649;592;150
650;592;150
651;592;150
652;622;164
653;619;162
654;622;161
655;622;161
656;621;161
657;620;163
658;623;164
659;622;164
660;620;163
661;619;163
662;619;162
663;619;162
664;619;162
665;622;161
666;621;164
667;621;164
668;622;161
669;625;164
670;634;164
671;630;164
672;615;159
673;613;160
674;619;161
675;630;146
676;625;156
677;627;156
678;637;165
679;591;144
680;592;143
681;589;141
682;589;141
683;591;137
684;587;143
685;593;136
686;582;165
