223;729;730;
224;730;134;
225;134;736;
226;736;737;
227;737;135;
228;135;174;
229;174;738;
230;738;695;
231;695;693;
232;693;694;
233;694;697;
234;697;704;
235;704;696;
236;696;700;
237;700;699;
238;699;702;
239;281;925;
240;925;152;
241;152;151;
242;151;150;
243;150;149;
244;149;148;
245;148;147;
246;147;146;
247;146;156;
248;156;145;
249;145;59;
250;6;7;
251;7;373;
252;373;1;
253;57;155;
254;155;303;
255;86;285;
256;285;184;
257;190;856;
258;856;177;
259;82;190;
260;186;989;
261;989;987;
262;987;988;
263;988;986;
264;986;180;
265;180;177;
266;177;909;
267;909;185;
268;195;179;
269;179;192;
270;192;178;
271;178;199;
272;199;193;
273;193;196;
274;196;181;
275;181;197;
276;197;182;
277;182;189;
278;189;188;
279;188;194;
280;194;186;
281;186;183;
282;183;198;
283;198;187;
284;187;191;
285;191;195;
286;22;1001;
287;1001;854;
288;854;185;
289;185;190;
290;211;210;
291;218;220;
292;220;863;
293;863;302;
294;302;864;
295;864;75;
296;75;301;
297;301;299;
298;299;292;
299;292;1035;
300;226;399;
301;399;838;
302;34;853;
303;853;226;
304;1035;291;
305;291;225;
306;1035;74;
307;74;290;
308;223;157;
309;119;882;
310;882;956;
311;956;227;
312;227;883;
313;883;228;
314;44;884;
315;884;228;
316;228;72;
317;72;32;
318;157;873;
319;873;103;
320;103;874;
321;874;104;
322;104;875;
323;875;105;
324;212;939;
325;939;938;
326;938;997;
327;997;216;
328;937;984;
329;984;936;
330;936;985;
331;985;935;
332;935;862;
333;78;839;
334;839;69;
335;904;234;
336;234;236;
337;236;241;
338;241;238;
339;234;995;
340;995;232;
341;232;992;
342;992;993;
343;993;231;
344;231;233;
345;233;996;
346;996;994;
347;994;235;
348;235;991;
349;991;990;
350;990;237;
351;5;763;
352;763;917;
353;917;920;
354;920;918;
355;918;919;
356;919;240;
357;240;46;
358;46;331;
359;331;8;
360;8;5;
361;5;6;
362;6;11;
363;38;982;
364;982;243;
365;243;983;
366;983;245;
367;204;208;
368;208;203;
369;203;362;
370;362;367;
371;367;371;
372;371;370;
373;370;369;
374;369;200;
375;11;780;
376;780;779;
377;779;781;
378;781;23;
379;23;267;
380;12;259;
381;259;323;
382;12;401;
383;401;402;
384;402;258;
385;290;293;
386;297;225;
387;293;295;
388;295;34;
389;297;910;
390;910;226;
391;267;269;
392;269;271;
393;271;760;
394;760;24;
395;24;25;
396;25;93;
397;93;276;
398;276;644;
399;644;804;
400;289;22;
401;22;908;
402;908;1036;
403;1036;34;
404;289;861;
405;861;287;
406;287;69;
407;69;860;
408;860;77;
409;77;858;
410;858;283;
411;283;859;
412;859;284;
413;284;286;
414;286;288;
415;288;911;
416;911;289;
417;221;836;
418;836;20;
419;286;69;
420;126;277;
421;277;586;
422;586;127;
423;275;587;
424;587;278;
425;278;126;
426;301;300;
427;300;294;
428;271;272;
429;272;274;
430;274;804;
431;934;913;
432;913;17;
433;154;929;
434;17;932;
435;932;852;
436;852;18;
437;317;796;
438;796;414;
439;414;415;
440;415;316;
441;308;418;
442;418;417;
443;417;416;
444;416;312;
445;307;310;
446;310;421;
447;421;311;
448;311;422;
449;422;420;
450;420;309;
451;309;306;
452;316;315;
453;315;313;
454;313;314;
455;314;419;
456;419;316;
457;313;312;
458;312;311;
459;19;933;
460;933;154;
461;60;776;
462;776;834;
463;834;19;
464;462;806;
465;806;454;
466;454;455;
467;455;461;
468;461;469;
469;323;786;
470;786;322;
471;322;325;
472;960;330;
473;330;328;
474;328;979;
475;979;329;
476;329;959;
477;959;326;
478;326;327;
479;327;331;
480;337;339;
481;339;340;
482;340;338;
483;338;335;
484;335;332;
485;332;341;
486;341;333;
487;333;334;
488;334;336;
489;336;342;
490;364;799;
491;799;342;
492;342;343;
493;324;347;
494;347;353;
495;353;345;
496;345;344;
497;344;355;
498;355;354;
499;354;351;
500;351;352;
501;352;350;
502;350;348;
503;348;346;
504;346;349;
505;784;785;
506;785;359;
507;359;358;
508;358;357;
509;357;360;
510;360;356;
511;56;248;
512;248;207;
513;207;209;
514;209;206;
515;206;201;
516;201;205;
517;205;202;
518;202;57;
519;374;375;
520;384;390;
521;389;397;
522;397;386;
523;386;398;
524;398;388;
525;388;387;
526;387;385;
527;385;391;
528;391;393;
529;393;396;
530;396;394;
531;394;392;
532;392;395;
533;406;405;
534;405;412;
535;412;410;
536;410;407;
537;407;413;
538;413;411;
539;411;409;
540;409;408;
541;408;404;
542;404;403;
543;403;413;
544;438;791;
545;791;437;
546;437;423;
547;423;432;
548;432;433;
549;433;431;
550;431;426;
551;426;436;
552;436;425;
553;425;440;
554;440;424;
555;424;428;
556;428;439;
557;439;435;
558;435;429;
559;429;434;
560;434;427;
561;427;430;
562;430;433;
563;426;435;
564;431;429;
565;443;444;
566;444;441;
567;441;442;
568;47;802;
569;802;447;
570;447;453;
571;453;451;
572;451;452;
573;452;450;
574;469;457;
575;457;456;
576;456;460;
577;460;465;
578;465;466;
579;466;463;
580;463;511;
581;511;513;
582;513;512;
583;512;514;
584;514;488;
585;488;472;
586;459;509;
587;509;510;
588;510;508;
589;508;478;
590;478;474;
591;474;475;
592;475;477;
593;477;476;
594;476;479;
595;479;473;
596;473;472;
597;469;468;
598;468;471;
599;471;470;
600;470;467;
601;467;459;
602;459;463;
603;463;458;
604;458;464;
605;464;798;
606;798;797;
607;797;446;
608;446;319;
609;319;795;
610;795;320;
611;320;449;
612;449;318;
613;318;445;
614;445;448;
615;488;500;
616;500;496;
617;496;503;
618;503;492;
619;492;526;
620;526;525;
621;525;494;
622;494;490;
623;490;502;
624;502;506;
625;506;515;
626;515;321;
627;321;480;
628;480;489;
629;489;483;
630;483;482;
631;482;481;
632;481;493;
633;493;527;
634;527;495;
635;495;485;
636;485;499;
637;499;498;
638;498;487;
639;487;501;
640;501;491;
641;491;484;
642;484;486;
643;486;504;
644;504;793;
645;793;505;
646;505;497;
647;497;507;
648;507;794;
649;794;319;
650;521;516;
651;516;519;
652;519;518;
653;518;522;
654;522;520;
655;520;524;
656;524;523;
657;523;517;
658;10;958;
659;958;9;
660;20;21;
661;21;16;
662;221;87;
663;87;222;
664;222;184;
665;184;284;
666;88;534;
667;534;531;
668;531;529;
669;529;528;
670;528;533;
671;533;530;
672;530;531;
673;532;541;
674;541;88;
675;88;89;
676;89;90;
677;90;91;
678;91;692;
679;692;622;
680;622;808;
681;808;621;
682;621;64;
683;544;545;
684;545;542;
685;543;540;
686;540;546;
687;546;539;
688;539;541;
689;568;561;
690;561;566;
691;566;553;
692;557;552;
693;552;565;
694;565;549;
695;549;569;
696;569;550;
697;550;556;
698;556;562;
699;562;555;
700;555;129;
701;175;279;
702;279;606;
703;606;125;
704;125;124;
705;124;819;
706;819;596;
707;596;123;
708;123;122;
709;175;553;
710;553;551;
711;551;547;
712;547;812;
713;812;567;
714;567;557;
715;572;585;
716;585;766;
717;766;769;
718;769;581;
719;581;577;
720;577;768;
721;768;576;
722;576;579;
723;579;573;
724;573;767;
725;767;583;
726;583;578;
727;578;582;
728;582;580;
729;580;574;
730;574;570;
731;570;803;
732;803;571;
733;571;575;
734;575;584;
735;593;821;
736;821;590;
737;590;591;
738;591;589;
739;589;822;
740;822;592;
741;129;563;
742;563;815;
743;815;548;
744;548;564;
745;564;560;
746;560;568;
747;568;558;
748;558;559;
749;559;554;
750;554;557;
751;132;598;
752;598;616;
753;616;601;
754;601;614;
755;614;609;
756;609;599;
757;599;164;
758;164;610;
759;610;168;
760;168;171;
761;171;176;
762;176;166;
763;166;600;
764;600;604;
765;604;165;
766;165;603;
767;603;602;
768;602;169;
769;169;818;
770;818;817;
771;817;816;
772;816;606;
773;595;594;
774;594;597;
775;597;620;
776;620;618;
777;618;820;
778;820;619;
779;619;596;
780;614;605;
781;605;607;
782;607;615;
783;615;613;
784;613;608;
785;608;611;
786;611;617;
787;617;612;
788;66;830;
789;830;625;
790;625;624;
791;624;626;
792;626;623;
793;623;627;
794;629;253;
795;253;784;
796;784;252;
797;252;792;
798;792;246;
799;246;251;
800;251;247;
801;247;790;
802;790;249;
803;249;628;
804;628;636;
805;636;631;
806;631;634;
807;634;635;
808;635;789;
809;789;633;
810;629;630;
811;630;783;
812;783;632;
813;632;782;
814;782;256;
815;256;255;
816;255;29;
817;94;641;
818;641;642;
819;642;637;
820;649;138;
821;138;139;
822;139;712;
823;712;173;
824;173;724;
825;724;140;
826;140;141;
827;141;723;
828;723;726;
829;726;142;
830;170;649;
831;656;658;
832;658;651;
833;651;657;
834;657;652;
835;652;825;
836;825;826;
837;826;655;
838;650;654;
839;654;824;
840;824;653;
841;673;682;
842;682;662;
843;662;684;
844;684;671;
845;671;690;
846;690;691;
847;691;669;
848;669;665;
849;665;676;
850;676;686;
851;686;648;
852;677;681;
853;681;687;
854;687;667;
855;667;685;
856;685;679;
857;679;661;
858;659;688;
859;688;675;
860;675;664;
861;664;666;
862;666;680;
863;680;672;
864;672;668;
865;668;663;
866;663;673;
867;673;683;
868;683;677;
869;677;678;
870;678;689;
871;689;674;
872;674;670;
873;133;829;
874;829;828;
875;828;827;
876;827;136;
877;136;707;
878;707;660;
879;660;659;
880;659;137;
881;137;170;
882;702;698;
883;698;703;
884;703;701;
885;701;705;
886;705;136;
887;711;708;
888;708;709;
889;709;710;
890;710;706;
891;706;707;
892;721;716;
893;716;713;
894;713;717;
895;717;715;
896;715;718;
897;718;719;
898;719;714;
899;714;720;
900;720;712;
901;142;725;
902;725;143;
903;143;722;
904;722;134;
905;134;144;
906;144;60;
907;141;743;
908;743;741;
909;741;742;
910;742;744;
911;744;739;
912;739;740;
913;753;751;
914;751;750;
915;750;748;
916;747;754;
917;754;745;
918;745;752;
919;61;831;
920;831;755;
921;760;764;
922;764;762;
923;762;761;
924;761;807;
925;807;758;
926;758;30;
927;30;759;
928;759;980;
929;980;240;
930;770;823;
931;823;774;
932;771;773;
933;773;770;
934;772;771;
935;38;78;
936;92;59;
937;67;777;
938;777;92;
939;67;280;
940;280;59;
941;804;647;
942;647;163;
943;163;805;
944;805;94;
945;94;462;
946;462;809;
947;809;64;
948;800;381;
949;383;800;
950;800;382;
951;812;811;
952;811;588;
953;64;813;
954;813;128;
955;128;65;
956;65;167;
957;167;592;
958;592;122;
959;122;68;
960;68;162;
961;162;746;
962;746;749;
963;749;752;
964;752;172;
965;172;66;
966;66;748;
967;748;67;
968;839;840;
969;840;841;
970;841;844;
971;844;842;
972;842;843;
973;845;846;
974;846;847;
975;847;848;
976;848;849;
977;849;850;
978;850;851;
979;258;303;
980;303;317;
981;317;11;
982;862;239;
983;212;213;
984;213;1035;
985;804;273;
986;273;270;
987;270;268;
988;268;267;
989;886;887;
990;888;889;
991;889;892;
992;892;890;
993;890;891;
994;892;893;
995;893;894;
996;894;895;
997;895;896;
998;896;897;
999;897;898;
1000;898;899;
1001;899;900;
1002;900;901;
1003;901;902;
1004;902;903;
1005;903;890;
1006;907;1002;
1007;1002;908;
1008;18;922;
1009;922;921;
1010;927;283;
1011;929;928;
1012;928;927;
1013;931;833;
1014;833;19;
1015;27;242;
1016;242;914;
1017;914;28;
1018;28;931;
1019;17;778;
1020;778;60;
1021;154;756;
1022;756;757;
1023;757;304;
1024;304;934;
1025;942;941;
1026;941;940;
1027;940;1030;
1028;1030;214;
1029;214;215;
1030;215;239;
1031;239;216;
1032;216;865;
1033;865;217;
1034;217;218;
1035;218;926;
1036;926;219;
1037;975;976;
1038;976;977;
1039;977;978;
1040;978;960;
1041;960;961;
1042;961;962;
1043;962;963;
1044;963;964;
1045;964;970;
1046;970;971;
1047;971;972;
1048;972;973;
1049;973;974;
1050;974;965;
1051;965;966;
1052;966;967;
1053;967;968;
1054;968;969;
1055;969;975;
1056;1005;1004;
1057;1034;1005;
1058;1007;1006;
1059;1011;1010;
1060;1010;1009;
1061;1009;1008;
1062;1013;1012;
1063;1015;1014;
1064;1024;1023;
1065;1023;1022;
1066;1022;1021;
1067;1021;1020;
1068;1020;1013;
1069;1013;1015;
1070;1015;1019;
1071;1019;1018;
1072;1018;1017;
1073;1017;1016;
1074;1028;1027;
1075;1027;1026;
1076;1026;1025;
1077;1028;886;
1078;886;109;
1079;1030;985;
1080;1004;1003;
1081;1003;988;
1082;1036;1031;
1083;1031;1000;
