1091;1095;21983;
1092;21983;1099;
1093;1099;8811;
1094;8811;27718;
1095;27718;24056;
1096;24056;1017;
1097;1101;28479;
1098;28479;1196;
1099;1196;28478;
1100;28478;13808;
1101;13808;263;
1102;478;13812;
1103;13812;28529;
1104;28529;28528;
1105;28528;28477;
1106;28477;28485;
1107;28485;28489;
1108;28489;4466;
1109;8446;20824;
1110;20824;23764;
1111;23764;1115;
1112;1115;20825;
1113;20825;1114;
1114;1114;20827;
1115;20827;1116;
1116;1116;20826;
1117;20826;1117;
1118;1117;1118;
1119;1118;20828;
1120;20828;1119;
1121;1119;20829;
1122;20829;1120;
1123;1120;20830;
1124;20830;15349;
1125;15349;1121;
1126;1121;15346;
1127;8513;19004;
1128;19004;11788;
1129;11788;750;
1130;1123;28103;
1131;28103;1127;
1132;1127;1128;
1133;1129;8871;
1134;8871;23936;
1135;23936;1742;
1136;1742;1095;
1137;1095;13778;
1138;13778;13782;
1139;13782;1100;
1140;1100;24055;
1141;1123;25341;
1142;25341;1126;
1143;1126;8869;
1144;8869;1125;
1145;1125;8870;
1146;8870;25336;
1147;25336;8813;
1148;1098;1123;
1149;1057;12399;
1150;12399;12632;
1151;12632;14665;
1152;14665;15387;
1153;15387;11838;
1154;11838;11839;
1155;11839;11847;
1156;11847;21839;
1157;21839;1058;
1158;1058;12395;
1159;12395;12394;
1160;12394;10773;
1161;10773;1032;
1162;12636;14666;
1163;14666;12637;
1164;12637;15388;
1165;15388;19582;
1166;1029;12673;
1167;12673;1059;
1168;1059;12671;
1169;12671;12672;
1170;12672;11260;
1171;11260;12674;
1172;12674;11261;
1173;11261;1722;
1174;1722;12369;
1175;12369;12396;
1176;1032;15405;
1177;15405;12400;
1178;12400;12199;
1179;12199;16478;
1180;16478;108;
1181;108;12204;
1182;12204;15397;
1183;15397;12580;
1184;12580;16542;
1185;135;15074;
1186;15074;15020;
1187;15020;4183;
1188;4183;15067;
1189;15067;10770;
1190;10770;15018;
1191;15018;15008;
1192;1134;13680;
1193;13680;13668;
1194;13668;13667;
1195;13667;1133;
1196;1133;1132;
1197;1132;13684;
1198;13684;10839;
1199;10839;10835;
1200;10835;1131;
1201;1131;10838;
1202;10838;1130;
1203;1130;13690;
1204;13690;10783;
1205;10783;8498;
1206;12492;12499;
1207;12499;22718;
1208;22718;24472;
1209;24472;1142;
1210;1140;12490;
1211;12490;12493;
1212;1141;12502;
1213;12502;22861;
1214;22861;10618;
1215;10618;12486;
1216;1141;22914;
1217;22914;22927;
1218;22927;12172;
1219;12172;24473;
1220;24473;24474;
1221;24474;12196;
1222;12196;12193;
1223;1144;13167;
1224;13167;12505;
1225;12505;13166;
1226;13166;1142;
1227;1142;15801;
1228;15801;13179;
1229;13179;13185;
1230;13170;21829;
1231;21829;1149;
1232;1149;1150;
1233;1150;27383;
1234;27383;13195;
1235;13195;13196;
1236;13196;15818;
1237;15818;11273;
1238;11273;20420;
1239;20420;20418;
1240;20418;26450;
1241;26450;161;
1242;13198;21833;
1243;21833;1053;
1244;1053;4089;
1245;1152;13190;
1246;13190;21830;
1247;21830;15141;
1248;15141;1144;
1249;1144;15143;
1250;15143;15144;
1251;15144;1154;
1252;1154;15142;
1253;15142;1155;
1254;1155;12193;
1255;1157;20417;
1256;20417;1158;
1257;1158;21509;
1258;21509;23714;
1259;23714;11281;
1260;11281;11282;
